2021-06-05 16:31:31 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:31 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 103/32, 15/32)
2021-06-05 16:31:31 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:31 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 104/32, 15/32)
2021-06-05 16:31:31 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:31 - TextLog: VERBOSE: Rangecheck failed for Niki (4202, 448) (rg: 109/32, 15/32)
2021-06-05 16:31:31 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:32 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 98/32, 22/32)
2021-06-05 16:31:32 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:32 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 98/32, 22/32)
2021-06-05 16:31:32 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:32 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 99/32, 23/32)
2021-06-05 16:31:32 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:32 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 99/32, 23/32)
2021-06-05 16:31:32 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:33 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 91/32, 29/32)
2021-06-05 16:31:33 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:33 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 92/32, 29/32)
2021-06-05 16:31:33 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:33 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 92/32, 29/32)
2021-06-05 16:31:33 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:33 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 106/32, 17/32)
2021-06-05 16:31:33 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:33 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 106/32, 17/32)
2021-06-05 16:31:33 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 97/32, 23/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 97/32, 23/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 98/32, 23/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 98/32, 23/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 102/32, 17/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 90/32, 29/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 103/32, 17/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 104/32, 17/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 92/32, 29/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 106/32, 17/32)
2021-06-05 16:31:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:37 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 97/32, 23/32)
2021-06-05 16:31:37 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:37 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 96/32, 23/32)
2021-06-05 16:31:37 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:37 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 97/32, 23/32)
2021-06-05 16:31:37 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:38 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 102/32, 17/32)
2021-06-05 16:31:38 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:38 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 90/32, 29/32)
2021-06-05 16:31:38 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:38 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 90/32, 29/32)
2021-06-05 16:31:38 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:38 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 104/32, 16/32)
2021-06-05 16:31:38 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:38 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 103/32, 16/32)
2021-06-05 16:31:38 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:38 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 91/32, 30/32)
2021-06-05 16:31:38 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:38 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 104/32, 16/32)
2021-06-05 16:31:38 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:39 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 99/32, 23/32)
2021-06-05 16:31:39 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:39 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 100/32, 23/32)
2021-06-05 16:31:39 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:40 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 92/32, 28/32)
2021-06-05 16:31:40 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:40 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 92/32, 28/32)
2021-06-05 16:31:40 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:40 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 93/32, 28/32)
2021-06-05 16:31:40 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:41 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 97/32, 21/32)
2021-06-05 16:31:41 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:41 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 97/32, 21/32)
2021-06-05 16:31:41 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:41 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 98/32, 22/32)
2021-06-05 16:31:41 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:41 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 98/32, 23/32)
2021-06-05 16:31:41 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:42 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 90/32, 30/32)
2021-06-05 16:31:42 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:42 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 90/32, 30/32)
2021-06-05 16:31:42 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:42 - TextLog: VERBOSE: Rangecheck failed for Niki (4217, 494) (rg: 90/32, 30/32)
2021-06-05 16:31:42 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:42 - TextLog: VERBOSE: Rangecheck failed for Niki (4205, 448) (rg: 103/32, 15/32)
2021-06-05 16:31:42 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:42 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 105/32, 15/32)
2021-06-05 16:31:42 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:42 - TextLog: VERBOSE: Rangecheck failed for Niki (4204, 448) (rg: 105/32, 15/32)
2021-06-05 16:31:42 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:48 - TextLog: VERBOSE: Rangecheck failed for Niki (4375, 460) (rg: 104/32, 16/32)
2021-06-05 16:31:48 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:48 - TextLog: VERBOSE: Rangecheck failed for Niki (4372, 460) (rg: 102/32, 17/32)
2021-06-05 16:31:48 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:48 - TextLog: VERBOSE: Rangecheck failed for Niki (4371, 460) (rg: 102/32, 17/32)
2021-06-05 16:31:48 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:50 - TextLog: VERBOSE: Bouncer / OnPlayerBuff rejected hostile/pvp from Niki
2021-06-05 16:31:50 - TextLog: VERBOSE: GetDataHandlers / HandlePlayerBuffList handled event and sent data Niki
2021-06-05 16:31:52 - TextLog: VERBOSE: Rangecheck failed for Niki (4304, 456) (rg: 84/32, 36/32)
2021-06-05 16:31:52 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:52 - TextLog: VERBOSE: Rangecheck failed for Niki (4302, 456) (rg: 84/32, 36/32)
2021-06-05 16:31:52 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:52 - TextLog: VERBOSE: Rangecheck failed for Niki (4301, 460) (rg: 88/32, 32/32)
2021-06-05 16:31:52 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:31:52 - TextLog: VERBOSE: Rangecheck failed for Niki (4300, 460) (rg: 87/32, 32/32)
2021-06-05 16:31:52 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:00 - TextLog: VERBOSE: Rangecheck failed for Niki (4301, 460) (rg: 107/32, 14/32)
2021-06-05 16:32:00 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:00 - TextLog: VERBOSE: Rangecheck failed for Niki (4304, 456) (rg: 110/32, 10/32)
2021-06-05 16:32:00 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:00 - TextLog: VERBOSE: Rangecheck failed for Niki (4300, 460) (rg: 106/32, 14/32)
2021-06-05 16:32:00 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:01 - TextLog: VERBOSE: Rangecheck failed for Niki (4302, 456) (rg: 111/32, 10/32)
2021-06-05 16:32:01 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:04 - TextLog: VERBOSE: GetDataHandlers / HandlePlayerBuffList handled event and sent data Niki
2021-06-05 16:32:04 - TextLog: VERBOSE: Rangecheck failed for Niki (4186, 448) (rg: 78/32, 41/32)
2021-06-05 16:32:04 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:06 - TextLog: VERBOSE: Rangecheck failed for Niki (4186, 448) (rg: 93/32, 25/32)
2021-06-05 16:32:06 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:06 - TextLog: VERBOSE: Rangecheck failed for Niki (4190, 448) (rg: 95/32, 23/32)
2021-06-05 16:32:06 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:13 - TextLog: VERBOSE: Rangecheck failed for Niki (4221, 485) (rg: 105/32, 15/32)
2021-06-05 16:32:13 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:14 - TextLog: VERBOSE: Rangecheck failed for Niki (4302, 456) (rg: 100/32, 17/32)
2021-06-05 16:32:14 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:14 - TextLog: VERBOSE: Rangecheck failed for Niki (4304, 456) (rg: 101/32, 17/32)
2021-06-05 16:32:14 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:14 - TextLog: VERBOSE: Rangecheck failed for Niki (4301, 460) (rg: 104/32, 13/32)
2021-06-05 16:32:14 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:14 - TextLog: VERBOSE: Rangecheck failed for Niki (4300, 460) (rg: 105/32, 13/32)
2021-06-05 16:32:14 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:20 - TextLog: VERBOSE: Rangecheck failed for Niki (4186, 448) (rg: 98/32, 20/32)
2021-06-05 16:32:20 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:20 - TextLog: VERBOSE: Rangecheck failed for Niki (4190, 448) (rg: 98/32, 20/32)
2021-06-05 16:32:20 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:20 - TextLog: VERBOSE: Rangecheck failed for Niki (4221, 485) (rg: 103/32, 17/32)
2021-06-05 16:32:20 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:22 - TextLog: VERBOSE: Rangecheck failed for Niki (4302, 456) (rg: 106/32, 12/32)
2021-06-05 16:32:22 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:22 - TextLog: VERBOSE: Rangecheck failed for Niki (4304, 456) (rg: 106/32, 12/32)
2021-06-05 16:32:22 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:22 - TextLog: VERBOSE: Rangecheck failed for Niki (4300, 460) (rg: 110/32, 8/32)
2021-06-05 16:32:22 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:22 - TextLog: VERBOSE: Rangecheck failed for Niki (4301, 460) (rg: 110/32, 8/32)
2021-06-05 16:32:22 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:26 - TextLog: VERBOSE: Rangecheck failed for Niki (4375, 460) (rg: 101/32, 18/32)
2021-06-05 16:32:26 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:26 - TextLog: VERBOSE: Rangecheck failed for Niki (4372, 460) (rg: 101/32, 18/32)
2021-06-05 16:32:26 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:26 - TextLog: VERBOSE: Rangecheck failed for Niki (4371, 460) (rg: 101/32, 18/32)
2021-06-05 16:32:26 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:27 - TextLog: VERBOSE: Bouncer / OnPlayerBuff rejected hostile/pvp from Niki
2021-06-05 16:32:27 - TextLog: VERBOSE: GetDataHandlers / HandlePlayerBuffList handled event and sent data Niki
2021-06-05 16:32:28 - TextLog: VERBOSE: GetDataHandlers / HandlePlayerBuffList handled event and sent data Niki
2021-06-05 16:32:28 - TextLog: VERBOSE: Bouncer / OnPlayerBuff rejected hostile/pvp from Niki
2021-06-05 16:32:28 - TextLog: VERBOSE: GetDataHandlers / HandlePlayerBuffList handled event and sent data Niki
2021-06-05 16:32:28 - TextLog: VERBOSE: Rangecheck failed for Niki (4375, 460) (rg: 118/32, 3/32)
2021-06-05 16:32:28 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:28 - TextLog: VERBOSE: Rangecheck failed for Niki (4372, 460) (rg: 116/32, 4/32)
2021-06-05 16:32:28 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:29 - TextLog: VERBOSE: Rangecheck failed for Niki (4371, 460) (rg: 116/32, 5/32)
2021-06-05 16:32:29 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:35 - TextLog: VERBOSE: Rangecheck failed for Niki (4186, 448) (rg: 75/32, 44/32)
2021-06-05 16:32:35 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:35 - TextLog: VERBOSE: GetDataHandlers / HandlePlayerBuffList handled event and sent data Niki
2021-06-05 16:32:36 - TextLog: VERBOSE: Rangecheck failed for Niki (4186, 448) (rg: 81/32, 39/32)
2021-06-05 16:32:36 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:36 - TextLog: VERBOSE: Rangecheck failed for Niki (4190, 448) (rg: 77/32, 41/32)
2021-06-05 16:32:36 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:32:39 - TextLog: VERBOSE: Rangecheck failed for Niki (4221, 485) (rg: 119/32, 1/32)
2021-06-05 16:32:39 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:33:21 - TextLog: VERBOSE: Rangecheck failed for Niki (4221, 485) (rg: 119/32, 1/32)
2021-06-05 16:33:21 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:33:43 - TextLog: VERBOSE: Rangecheck failed for Niki (4221, 485) (rg: 112/32, 7/32)
2021-06-05 16:33:43 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:33:54 - TextLog: VERBOSE: Rangecheck failed for Niki (4221, 485) (rg: 113/32, 7/32)
2021-06-05 16:33:54 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:34:28 - Utils: INFO: Broadcast: Saving world...
2021-06-05 16:34:30 - Utils: INFO: Server executed: /give Frozen Key Niki.
2021-06-05 16:34:40 - TextLog: VERBOSE: Rangecheck failed for Niki (4221, 485) (rg: 112/32, 7/32)
2021-06-05 16:34:40 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:34:41 - TextLog: VERBOSE: Rangecheck failed for Niki (4261, 479) (rg: 105/32, 13/32)
2021-06-05 16:34:41 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:34:41 - TextLog: VERBOSE: Rangecheck failed for Niki (4261, 479) (rg: 105/32, 13/32)
2021-06-05 16:34:41 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:34:41 - TextLog: VERBOSE: Rangecheck failed for Niki (4263, 480) (rg: 107/32, 12/32)
2021-06-05 16:34:41 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:34:52 - Utils: INFO: Server executed: /give Frozen Key Niki 2.
2021-06-05 16:34:55 - TextLog: VERBOSE: Rangecheck failed for Niki (4302, 456) (rg: 83/32, 36/32)
2021-06-05 16:34:55 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:34:56 - TextLog: VERBOSE: Rangecheck failed for Niki (4304, 456) (rg: 83/32, 36/32)
2021-06-05 16:34:56 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:35:11 - Utils: INFO: Server executed: /give "Frozen Key" Niki 2.
2021-06-05 16:35:21 - TextLog: VERBOSE: Rangecheck failed for Niki (4261, 479) (rg: 110/32, 10/32)
2021-06-05 16:35:21 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:35:21 - TextLog: VERBOSE: Rangecheck failed for Niki (4261, 479) (rg: 110/32, 10/32)
2021-06-05 16:35:21 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:35:21 - TextLog: VERBOSE: Rangecheck failed for Niki (4263, 480) (rg: 108/32, 12/32)
2021-06-05 16:35:21 - TextLog: VERBOSE: Bouncer / OnItemDrop rejected from range check from Niki
2021-06-05 16:35:35 - Utils: INFO: Server executed: /give "charm" Niki 2.
2021-06-05 16:36:49 - Utils: INFO: Server executed: /give "ice skate" Niki 1.
2021-06-05 16:36:56 - Utils: INFO: Server executed: /give "lava charm" Niki 2.
2021-06-05 16:37:12 - Utils: INFO: Broadcast: Niki has left.
2021-06-05 16:37:12 - TextLog: INFO: Niki disconnected.
2021-06-05 16:37:12 - Utils: INFO: Broadcast: Saving world...
2021-06-05 16:37:13 - Utils: INFO: Broadcast: World saved.
2021-06-05 16:37:13 - SaveManager: INFO: World saved at (/home/container/.local/share/Terraria/Worlds/Myfamilyonly.wld)
2021-06-05 16:39:21 - Utils: INFO: Server executed: /exit.
2021-06-05 16:39:21 - Utils: INFO: Broadcast: Saving world...
2021-06-05 16:39:23 - Utils: INFO: Broadcast: World saved.
2021-06-05 16:39:23 - SaveManager: INFO: World saved at (/home/container/.local/share/Terraria/Worlds/Myfamilyonly.wld)
2021-06-05 16:39:23 - Utils: INFO: Broadcast: Server shutting down!
